Calendar Day일 2,POS Category Code,품목명,Manufacturer,Sales Amt,Sales (Bag),Sales SU,Unit Price,구분,유통사,금액,계절,할인여부,날짜
2018-01-03,MP,CNX KF94 방역용 마스크 1입, UKM Company,196250.0,208,0.0,944.0,POS,홈플러스테스코(주),196250,겨울,True,2018-01-03
2018-01-03,MG,CNX 가습촉촉 마스크 2입, UKM Company,163240.0,82,0.0,1991.0,POS,홈플러스테스코(주),163240,겨울,True,2018-01-03
2018-01-03,MG,CNX 스타일 마스크 3입, UKM Company,270460.0,126,0.0,2147.0,POS,홈플러스테스코(주),270460,겨울,True,2018-01-03
2018-01-03,MG,CNX 베이비 마스크 3입, UKM Company,182700.0,87,0.0,2100.0,POS,홈플러스테스코(주),182700,겨울,False,2018-01-03
2018-01-03,MP,UK_CNX_황사마스크대형_1P, UKM Company,130830.0,79,4.0,1656.0,POS,홈플러스테스코(주),130830,겨울,False,2018-01-03
2018-01-03,MP,CNX 황사마스크 KF80대형3입, UKM Company,323620.0,120,5.0,2697.0,POS,홈플러스테스코(주),323620,겨울,True,2018-01-03
2018-01-03,MP,CNX 황사마스크 소형3입, UKM Company,217940.0,81,3.0,2691.0,POS,홈플러스테스코(주),217940,겨울,True,2018-01-03
2018-01-03,MG,CNX 블랙마스크 중형3입, UKM Company,18000.0,12,6.0,1500.0,POS,홈플러스테스코(주),18000,겨울,False,2018-01-03
2018-01-04,MP,CNX 황사마스크 대형1P, UKM Company,6000.0,3,0.0,2000.0,POS,(주)지에스리테일 본부,6000,겨울,False,2018-01-04
2018-01-04,MP,CNX 황사마스크 뉴(KF80)소형 3P 6G x 3EA, UKM Company,5400.0,1,0.0,5400.0,POS,(주)지에스리테일 본부,5400,겨울,False,2018-01-04
2018-01-04,MG,UKM 크리넥스 입체마스크 성인용 3P 6G x 3EA, UKM Company,57000.0,19,0.0,3000.0,POS,(주)지에스리테일 본부,57000,겨울,False,2018-01-04
2018-01-04,MG,UKM 크리넥스 입체마스크 어린이용 3P 6Gx3EA, UKM Company,18000.0,6,0.0,3000.0,POS,(주)지에스리테일 본부,18000,겨울,False,2018-01-04
2018-01-04,MG,CNX 황사마스크 성인용3P, UKM Company,20800.0,8,0.0,2600.0,POS,(주)지에스리테일 본부,20800,겨울,False,2018-01-04
2018-01-04,MG,UKM 크리넥스 건강마스크 여성용3입, UKM Company,13000.0,5,0.0,2600.0,POS,(주)지에스리테일 본부,13000,겨울,False,2018-01-04
2018-01-04,MG,UKM 크리넥스 건강마스크 어린이용 5P 6Gx5EA, UKM Company,20000.0,5,0.0,4000.0,POS,(주)지에스리테일 본부,20000,겨울,False,2018-01-04
2018-01-04,MG,CNX 가습촉촉 마스크 2입, UKM Company,12000.0,4,0.0,3000.0,POS,(주)지에스리테일 본부,12000,겨울,False,2018-01-04
2018-01-04,MG,CNX 스타일 마스크 3입, UKM Company,9000.0,3,0.0,3000.0,POS,(주)지에스리테일 본부,9000,겨울,False,2018-01-04
2018-01-04,MP,UK_CNX_황사마스크대형_1P, UKM Company,12000.0,6,0.0,2000.0,POS,(주)지에스리테일 본부,12000,겨울,False,2018-01-04
2018-01-04,MP,CNX 황사마스크 소형3입, UKM Company,5400.0,1,0.0,5400.0,POS,(주)지에스리테일 본부,5400,겨울,False,2018-01-04
2018-01-04,MG,CNX 블랙마스크 중형3입, UKM Company,21000.0,7,4.0,3000.0,POS,(주)지에스리테일 본부,21000,겨울,False,2018-01-04
2018-01-04,MP,CNX 황사마스크 뉴(KF80)대형 3P 6G x 3EA, UKM Company,37800.0,7,0.0,5400.0,POS,롯데마트 온라인몰,37800,겨울,False,2018-01-04
2018-01-04,MG,UKM 크리넥스 입체마스크 성인용 3P 6G x 3EA, UKM Company,6000.0,2,0.0,3000.0,POS,롯데마트 온라인몰,6000,겨울,False,2018-01-04
2018-01-04,MG,UKM 크리넥스 건강마스크 어린이용 5P 6Gx5EA, UKM Company,28000.0,7,0.0,4000.0,POS,롯데마트 온라인몰,28000,겨울,False,2018-01-04
2018-01-04,MP,CNX KF94 방역용 마스크 1입, UKM Company,10000.0,4,0.0,2500.0,POS,롯데마트 온라인몰,10000,겨울,False,2018-01-04
2018-01-04,MG,CNX 베이비 마스크 3입, UKM Company,3000.0,1,0.0,3000.0,POS,롯데마트 온라인몰,3000,겨울,False,2018-01-04
2018-01-04,MG,CNX 블랙마스크 중형3입, UKM Company,6000.0,2,1.0,3000.0,POS,롯데마트 온라인몰,6000,겨울,False,2018-01-04
2018-01-04,MP,CNX 황사마스크 뉴(KF80)대형 3P 6G x 3EA, UKM Company,264600.0,49,0.0,5400.0,POS,롯데쇼핑㈜ 롯데마트,264600,겨울,False,2018-01-04
2018-01-04,MP,CNX 황사마스크 뉴(KF80)소형 3P 6G x 3EA, UKM Company,129600.0,24,0.0,5400.0,POS,롯데쇼핑㈜ 롯데마트,129600,겨울,False,2018-01-04
2018-01-04,MG,UKM 크리넥스 입체마스크 성인용 3P 6G x 3EA, UKM Company,90000.0,30,0.0,3000.0,POS,롯데쇼핑㈜ 롯데마트,90000,겨울,False,2018-01-04
2018-01-04,MG,UKM 크리넥스 입체마스크 어린이용 3P 6Gx3EA, UKM Company,39000.0,13,0.0,3000.0,POS,롯데쇼핑㈜ 롯데마트,39000,겨울,False,2018-01-04
2018-01-04,MG,UKM 크리넥스 건강마스크 어린이용 5P 6Gx5EA, UKM Company,100000.0,25,1.0,4000.0,POS,롯데쇼핑㈜ 롯데마트,100000,겨울,False,2018-01-04
2018-01-04,MP,CNX KF94 방역용 마스크 1입, UKM Company,57500.0,23,0.0,2500.0,POS,롯데쇼핑㈜ 롯데마트,57500,겨울,False,2018-01-04
2018-01-04,MG,CNX 가습촉촉 마스크 2입, UKM Company,132000.0,44,0.0,3000.0,POS,롯데쇼핑㈜ 롯데마트,132000,겨울,False,2018-01-04
2018-01-04,MG,CNX 스타일 마스크 3입, UKM Company,201000.0,67,0.0,3000.0,POS,롯데쇼핑㈜ 롯데마트,201000,겨울,False,2018-01-04
2018-01-04,MG,CNX 베이비 마스크 3입, UKM Company,48000.0,16,0.0,3000.0,POS,롯데쇼핑㈜ 롯데마트,48000,겨울,False,2018-01-04
2018-01-04,MG,CNX 블랙마스크 중형3입, UKM Company,303000.0,101,51.0,3000.0,POS,롯데쇼핑㈜ 롯데마트,303000,겨울,False,2018-01-04
2018-01-04,MP,CNX 황사마스크 대형1P, UKM Company,4000.0,2,0.0,2000.0,POS,롯데쇼핑㈜롯데슈퍼사업부,4000,겨울,False,2018-01-04
2018-01-04,MP,CNX 황사마스크 뉴(KF80)대형 3P 6G x 3EA, UKM Company,10800.0,2,0.0,5400.0,POS,롯데쇼핑㈜롯데슈퍼사업부,10800,겨울,False,2018-01-04
2018-01-04,MP,CNX 황사마스크 뉴(KF80)소형 3P 6G x 3EA, UKM Company,10800.0,2,0.0,5400.0,POS,롯데쇼핑㈜롯데슈퍼사업부,10800,겨울,False,2018-01-04
2018-01-04,MG,UKM 크리넥스 입체마스크 성인용 3P 6G x 3EA, UKM Company,29690.0,10,0.0,2969.0,POS,롯데쇼핑㈜롯데슈퍼사업부,29690,겨울,False,2018-01-04
2018-01-04,MG,UKM 크리넥스 입체마스크 어린이용 3P 6Gx3EA, UKM Company,51000.0,17,0.0,3000.0,POS,롯데쇼핑㈜롯데슈퍼사업부,51000,겨울,False,2018-01-04
2018-01-04,MG,CNX 황사마스크 성인용3P, UKM Company,67790.0,25,0.0,2712.0,POS,롯데쇼핑㈜롯데슈퍼사업부,67790,겨울,True,2018-01-04
2018-01-04,MG,UKM 크리넥스 건강마스크 여성용3입, UKM Company,67500.0,25,0.0,2700.0,POS,롯데쇼핑㈜롯데슈퍼사업부,67500,겨울,False,2018-01-04
2018-01-04,MP,CNX KF94 방역용 마스크 1입, UKM Company,7500.0,3,0.0,2500.0,POS,롯데쇼핑㈜롯데슈퍼사업부,7500,겨울,False,2018-01-04
2018-01-04,MG,CNX 가습촉촉 마스크 2입, UKM Company,24000.0,8,0.0,3000.0,POS,롯데쇼핑㈜롯데슈퍼사업부,24000,겨울,False,2018-01-04
2018-01-04,MG,CNX 스타일 마스크 3입, UKM Company,24000.0,8,0.0,3000.0,POS,롯데쇼핑㈜롯데슈퍼사업부,24000,겨울,False,2018-01-04
2018-01-04,MG,CNX 베이비 마스크 3입, UKM Company,12000.0,4,0.0,3000.0,POS,롯데쇼핑㈜롯데슈퍼사업부,12000,겨울,False,2018-01-04
2018-01-04,MP,UK_CNX_황사마스크대형_1P, UKM Company,59950.0,30,2.0,1998.0,POS,롯데쇼핑㈜롯데슈퍼사업부,59950,겨울,False,2018-01-04
2018-01-04,MP,CNX 황사마스크 KF80대형3입, UKM Company,27090.0,5,0.0,5418.0,POS,롯데쇼핑㈜롯데슈퍼사업부,27090,겨울,False,2018-01-04
2018-01-04,MP,CNX 황사마스크 소형3입, UKM Company,16200.0,3,0.0,5400.0,POS,롯데쇼핑㈜롯데슈퍼사업부,16200,겨울,False,2018-01-04
2018-01-04,MG,CNX 블랙마스크 중형3입, UKM Company,36000.0,12,6.0,3000.0,POS,롯데쇼핑㈜롯데슈퍼사업부,36000,겨울,False,2018-01-04
2018-01-04,MP,CNX 황사마스크 뉴(KF80)대형 3P 6G x 3EA, UKM Company,9720.0,3,0.0,3240.0,POS,㈜신세계 이마트부문,9720,겨울,False,2018-01-04
2018-01-04,MP,CNX 황사마스크 뉴(KF80)소형 3P 6G x 3EA, UKM Company,12140.0,4,0.0,3035.0,POS,㈜신세계 이마트부문,12140,겨울,False,2018-01-04
2018-01-04,MG,UKM 크리넥스 입체마스크 성인용 3P 6G x 3EA, UKM Company,59280.0,33,0.0,1796.0,POS,㈜신세계 이마트부문,59280,겨울,False,2018-01-04
2018-01-04,MG,UKM 크리넥스 입체마스크 어린이용 3P 6Gx3EA, UKM Company,19740.0,11,0.0,1795.0,POS,㈜신세계 이마트부문,19740,겨울,True,2018-01-04
2018-01-04,MG,UKM 크린마스크 35P, UKM Company,42540.0,6,0.0,7090.0,POS,㈜신세계 이마트부문,42540,겨울,False,2018-01-04
2018-01-04,MG,CNX 가습촉촉 마스크 2입, UKM Company,24960.0,13,0.0,1920.0,POS,㈜신세계 이마트부문,24960,겨울,False,2018-01-04
2018-01-04,MG,CNX 스타일 마스크 3입, UKM Company,81780.0,47,0.0,1740.0,POS,㈜신세계 이마트부문,81780,겨울,False,2018-01-04
2018-01-04,MG,CNX 베이비 마스크 3입, UKM Company,64484.0,37,0.0,1743.0,POS,㈜신세계 이마트부문,64484,겨울,True,2018-01-04
2018-01-04,MP,CNX 황사마스크 KF80대형3입, UKM Company,447850.0,142,6.0,3154.0,POS,㈜신세계 이마트부문,447850,겨울,True,2018-01-04
2018-01-04,MP,CNX 황사마스크 소형3입, UKM Company,138842.0,44,2.0,3156.0,POS,㈜신세계 이마트부문,138842,겨울,True,2018-01-04
2018-01-04,MG,CNX 블랙마스크 중형3입, UKM Company,43604.0,25,13.0,1744.0,POS,㈜신세계 이마트부문,43604,겨울,False,2018-01-04
2018-01-04,MG,CNX 베이비 마스크 3입, UKM Company,210600.0,100,0.0,2100.0,POS,홈플러스(주),210600,겨울,False,2018-01-04
2018-01-04,MG,CNX 입체 마스크 성인용 1P, UKM Company,104220.0,127,0.0,821.0,POS,홈플러스테스코(주),104220,겨울,True,2018-01-04
2018-01-04,MG,UKM 크리넥스 입체마스크 성인용 3P 6G x 3EA, UKM Company,237600.0,110,1.0,2160.0,POS,홈플러스테스코(주),237600,겨울,False,2018-01-04
2018-01-04,MG,UKM 크리넥스 입체마스크 어린이용 3P 6Gx3EA, UKM Company,62000.0,31,0.0,2000.0,POS,홈플러스테스코(주),62000,겨울,False,2018-01-04
2018-01-04,MG,CNX 황사마스크 성인용3P, UKM Company,82370.0,85,0.0,969.0,POS,홈플러스테스코(주),82370,겨울,False,2018-01-04
2018-01-04,MG,UKM 크리넥스 건강마스크 성인용 5P 6G x 5EA, UKM Company,2580.0,2,0.0,1290.0,POS,홈플러스테스코(주),2580,겨울,False,2018-01-04
2018-01-04,MG,UKM 크리넥스 건강마스크 여성용3입, UKM Company,157580.0,79,0.0,1995.0,POS,홈플러스테스코(주),157580,겨울,True,2018-01-04
2018-01-04,MG,UKM 크리넥스 건강마스크 어린이용 5P 6Gx5EA, UKM Company,181520.0,71,2.0,2557.0,POS,홈플러스테스코(주),181520,겨울,True,2018-01-04
2018-01-04,MP,CNX KF94 방역용 마스크 1입, UKM Company,146000.0,153,0.0,954.0,POS,홈플러스테스코(주),146000,겨울,False,2018-01-04
2018-01-04,MG,CNX 가습촉촉 마스크 2입, UKM Company,122580.0,62,0.0,1977.0,POS,홈플러스테스코(주),122580,겨울,False,2018-01-04
2018-01-04,MG,CNX 스타일 마스크 3입, UKM Company,158860.0,74,0.0,2147.0,POS,홈플러스테스코(주),158860,겨울,True,2018-01-04
2018-01-04,MG,CNX 베이비 마스크 3입, UKM Company,146250.0,70,0.0,2089.0,POS,홈플러스테스코(주),146250,겨울,False,2018-01-04
2018-01-04,MP,UK_CNX_황사마스크대형_1P, UKM Company,89200.0,55,3.0,1622.0,POS,홈플러스테스코(주),89200,겨울,True,2018-01-04
2018-01-04,MP,CNX 황사마스크 KF80대형3입, UKM Company,357250.0,134,5.0,2666.0,POS,홈플러스테스코(주),357250,겨울,False,2018-01-04
2018-01-04,MP,CNX 황사마스크 소형3입, UKM Company,156030.0,58,2.0,2690.0,POS,홈플러스테스코(주),156030,겨울,False,2018-01-04
2018-01-04,MG,CNX 블랙마스크 중형3입, UKM Company,24000.0,16,8.0,1500.0,POS,홈플러스테스코(주),24000,겨울,False,2018-01-04
2018-01-05,MP,CNX 황사마스크 대형1P, UKM Company,8000.0,4,0.0,2000.0,POS,(주)지에스리테일 본부,8000,겨울,False,2018-01-05
2018-01-05,MP,CNX 황사마스크 뉴(KF80)소형 3P 6G x 3EA, UKM Company,5400.0,1,0.0,5400.0,POS,(주)지에스리테일 본부,5400,겨울,False,2018-01-05
2018-01-05,MG,UKM 크리넥스 입체마스크 성인용 3P 6G x 3EA, UKM Company,63000.0,21,0.0,3000.0,POS,(주)지에스리테일 본부,63000,겨울,False,2018-01-05
2018-01-05,MG,UKM 크리넥스 입체마스크 어린이용 3P 6Gx3EA, UKM Company,30000.0,13,0.0,2308.0,POS,(주)지에스리테일 본부,30000,겨울,True,2018-01-05
2018-01-05,MG,CNX 황사마스크 성인용3P, UKM Company,10400.0,4,0.0,2600.0,POS,(주)지에스리테일 본부,10400,겨울,False,2018-01-05
2018-01-05,MG,UKM 크리넥스 건강마스크 여성용3입, UKM Company,10400.0,4,0.0,2600.0,POS,(주)지에스리테일 본부,10400,겨울,False,2018-01-05
2018-01-05,MG,UKM 크리넥스 건강마스크 어린이용 5P 6Gx5EA, UKM Company,16000.0,4,0.0,4000.0,POS,(주)지에스리테일 본부,16000,겨울,False,2018-01-05
2018-01-05,MG,CNX 가습촉촉 마스크 2입, UKM Company,25800.0,11,0.0,2345.0,POS,(주)지에스리테일 본부,25800,겨울,False,2018-01-05
2018-01-05,MG,CNX 스타일 마스크 3입, UKM Company,15000.0,5,0.0,3000.0,POS,(주)지에스리테일 본부,15000,겨울,False,2018-01-05
2018-01-05,MP,UK_CNX_황사마스크대형_1P, UKM Company,8000.0,4,0.0,2000.0,POS,(주)지에스리테일 본부,8000,겨울,False,2018-01-05
2018-01-05,MP,CNX 황사마스크 소형3입, UKM Company,10800.0,2,0.0,5400.0,POS,(주)지에스리테일 본부,10800,겨울,False,2018-01-05
2018-01-05,MG,CNX 블랙마스크 중형3입, UKM Company,9000.0,3,2.0,3000.0,POS,(주)지에스리테일 본부,9000,겨울,False,2018-01-05
2018-01-05,MP,CNX 황사마스크 뉴(KF80)대형 3P 6G x 3EA, UKM Company,32400.0,6,0.0,5400.0,POS,롯데마트 온라인몰,32400,겨울,False,2018-01-05
2018-01-05,MP,CNX 황사마스크 뉴(KF80)소형 3P 6G x 3EA, UKM Company,5400.0,1,0.0,5400.0,POS,롯데마트 온라인몰,5400,겨울,False,2018-01-05
2018-01-05,MG,UKM 크리넥스 입체마스크 성인용 3P 6G x 3EA, UKM Company,12000.0,4,0.0,3000.0,POS,롯데마트 온라인몰,12000,겨울,False,2018-01-05
2018-01-05,MG,UKM 크리넥스 건강마스크 어린이용 5P 6Gx5EA, UKM Company,56000.0,14,0.0,4000.0,POS,롯데마트 온라인몰,56000,겨울,False,2018-01-05
2018-01-05,MG,CNX 가습촉촉 마스크 2입, UKM Company,6000.0,2,0.0,3000.0,POS,롯데마트 온라인몰,6000,겨울,False,2018-01-05
2018-01-05,MG,CNX 베이비 마스크 3입, UKM Company,6000.0,2,0.0,3000.0,POS,롯데마트 온라인몰,6000,겨울,False,2018-01-05
2018-01-05,MG,CNX 블랙마스크 중형3입, UKM Company,3000.0,1,1.0,3000.0,POS,롯데마트 온라인몰,3000,겨울,False,2018-01-05
2018-01-05,MP,CNX 황사마스크 뉴(KF80)대형 3P 6G x 3EA, UKM Company,334800.0,62,1.0,5400.0,POS,롯데쇼핑㈜ 롯데마트,334800,겨울,False,2018-01-05
2018-01-05,MP,CNX 황사마스크 뉴(KF80)소형 3P 6G x 3EA, UKM Company,91800.0,17,0.0,5400.0,POS,롯데쇼핑㈜ 롯데마트,91800,겨울,False,2018-01-05
2018-01-05,MG,UKM 크리넥스 입체마스크 성인용 3P 6G x 3EA, UKM Company,126000.0,42,0.0,3000.0,POS,롯데쇼핑㈜ 롯데마트,126000,겨울,False,2018-01-05
2018-01-05,MG,UKM 크리넥스 입체마스크 어린이용 3P 6Gx3EA, UKM Company,42000.0,14,0.0,3000.0,POS,롯데쇼핑㈜ 롯데마트,42000,겨울,False,2018-01-05
2018-01-05,MG,UKM 크리넥스 건강마스크 성인용 5P 6G x 5EA, UKM Company,4000.0,1,0.0,4000.0,POS,롯데쇼핑㈜ 롯데마트,4000,겨울,False,2018-01-05
2018-01-05,MG,UKM 크리넥스 건강마스크 어린이용 5P 6Gx5EA, UKM Company,160000.0,40,1.0,4000.0,POS,롯데쇼핑㈜ 롯데마트,160000,겨울,False,2018-01-05
2018-01-05,MP,CNX KF94 방역용 마스크 1입, UKM Company,52500.0,21,0.0,2500.0,POS,롯데쇼핑㈜ 롯데마트,52500,겨울,False,2018-01-05
2018-01-05,MG,CNX 가습촉촉 마스크 2입, UKM Company,75000.0,25,0.0,3000.0,POS,롯데쇼핑㈜ 롯데마트,75000,겨울,False,2018-01-05
2018-01-05,MG,CNX 스타일 마스크 3입, UKM Company,189000.0,63,0.0,3000.0,POS,롯데쇼핑㈜ 롯데마트,189000,겨울,False,2018-01-05
2018-01-05,MG,CNX 베이비 마스크 3입, UKM Company,87000.0,29,0.0,3000.0,POS,롯데쇼핑㈜ 롯데마트,87000,겨울,False,2018-01-05
2018-01-05,MG,CNX 블랙마스크 중형3입, UKM Company,258000.0,86,43.0,3000.0,POS,롯데쇼핑㈜ 롯데마트,258000,겨울,False,2018-01-05
2018-01-05,MP,CNX 황사마스크 뉴(KF80)대형 3P 6G x 3EA, UKM Company,5400.0,1,0.0,5400.0,POS,롯데쇼핑㈜롯데슈퍼사업부,5400,겨울,False,2018-01-05
2018-01-05,MP,CNX 황사마스크 뉴(KF80)소형 3P 6G x 3EA, UKM Company,48600.0,9,0.0,5400.0,POS,롯데쇼핑㈜롯데슈퍼사업부,48600,겨울,False,2018-01-05
2018-01-05,MG,UKM 크리넥스 입체마스크 성인용 3P 6G x 3EA, UKM Company,59990.0,20,0.0,3000.0,POS,롯데쇼핑㈜롯데슈퍼사업부,59990,겨울,True,2018-01-05
2018-01-05,MG,UKM 크리넥스 입체마스크 어린이용 3P 6Gx3EA, UKM Company,75000.0,25,0.0,3000.0,POS,롯데쇼핑㈜롯데슈퍼사업부,75000,겨울,False,2018-01-05
2018-01-05,MG,CNX 황사마스크 성인용3P, UKM Company,65100.0,24,0.0,2713.0,POS,롯데쇼핑㈜롯데슈퍼사업부,65100,겨울,True,2018-01-05
2018-01-05,MG,UKM 크리넥스 건강마스크 여성용3입, UKM Company,67890.0,25,0.0,2716.0,POS,롯데쇼핑㈜롯데슈퍼사업부,67890,겨울,True,2018-01-05
2018-01-05,MP,CNX KF94 방역용 마스크 1입, UKM Company,2500.0,1,0.0,2500.0,POS,롯데쇼핑㈜롯데슈퍼사업부,2500,겨울,False,2018-01-05
2018-01-05,MG,CNX 가습촉촉 마스크 2입, UKM Company,12000.0,4,0.0,3000.0,POS,롯데쇼핑㈜롯데슈퍼사업부,12000,겨울,False,2018-01-05
2018-01-05,MG,CNX 스타일 마스크 3입, UKM Company,20990.0,7,0.0,2999.0,POS,롯데쇼핑㈜롯데슈퍼사업부,20990,겨울,True,2018-01-05
2018-01-05,MG,CNX 베이비 마스크 3입, UKM Company,3000.0,1,0.0,3000.0,POS,롯데쇼핑㈜롯데슈퍼사업부,3000,겨울,False,2018-01-05
2018-01-05,MP,UK_CNX_황사마스크대형_1P, UKM Company,26180.0,13,1.0,2014.0,POS,롯데쇼핑㈜롯데슈퍼사업부,26180,겨울,True,2018-01-05
2018-01-05,MP,CNX 황사마스크 KF80대형3입, UKM Company,21690.0,4,0.0,5423.0,POS,롯데쇼핑㈜롯데슈퍼사업부,21690,겨울,True,2018-01-05
2018-01-05,MP,CNX 황사마스크 소형3입, UKM Company,10800.0,2,0.0,5400.0,POS,롯데쇼핑㈜롯데슈퍼사업부,10800,겨울,False,2018-01-05
2018-01-05,MG,CNX 블랙마스크 중형3입, UKM Company,45000.0,15,8.0,3000.0,POS,롯데쇼핑㈜롯데슈퍼사업부,45000,겨울,False,2018-01-05
2018-01-13,MP,CNX 황사마스크 대형1P, UKM Company,8000.0,4,0.0,2000.0,POS,롯데쇼핑㈜롯데슈퍼사업부,8000,겨울,False,2018-01-13
2018-01-13,MP,CNX 황사마스크 뉴(KF80)소형 3P 6G x 3EA, UKM Company,10800.0,2,0.0,5400.0,POS,롯데쇼핑㈜롯데슈퍼사업부,10800,겨울,False,2018-01-13
2018-01-13,MG,UKM 크리넥스 입체마스크 성인용 3P 6G x 3EA, UKM Company,75000.0,25,0.0,3000.0,POS,롯데쇼핑㈜롯데슈퍼사업부,75000,겨울,False,2018-01-13
2018-01-13,MG,UKM 크리넥스 입체마스크 어린이용 3P 6Gx3EA, UKM Company,42000.0,14,0.0,3000.0,POS,롯데쇼핑㈜롯데슈퍼사업부,42000,겨울,False,2018-01-13
2018-01-13,MG,CNX 황사마스크 성인용3P, UKM Company,75890.0,28,0.0,2710.0,POS,롯데쇼핑㈜롯데슈퍼사업부,75890,겨울,False,2018-01-13
2018-01-13,MG,UKM 크리넥스 건강마스크 여성용3입, UKM Company,37800.0,14,0.0,2700.0,POS,롯데쇼핑㈜롯데슈퍼사업부,37800,겨울,False,2018-01-13
2018-01-13,MP,CNX KF94 방역용 마스크 1입, UKM Company,2500.0,1,0.0,2500.0,POS,롯데쇼핑㈜롯데슈퍼사업부,2500,겨울,False,2018-01-13
2018-01-13,MG,CNX 가습촉촉 마스크 2입, UKM Company,41990.0,14,0.0,2999.0,POS,롯데쇼핑㈜롯데슈퍼사업부,41990,겨울,False,2018-01-13
2018-01-13,MG,CNX 스타일 마스크 3입, UKM Company,12000.0,4,0.0,3000.0,POS,롯데쇼핑㈜롯데슈퍼사업부,12000,겨울,False,2018-01-13
2018-01-13,MG,CNX 베이비 마스크 3입, UKM Company,6000.0,2,0.0,3000.0,POS,롯데쇼핑㈜롯데슈퍼사업부,6000,겨울,False,2018-01-13
2018-01-13,MP,UK_CNX_황사마스크대형_1P, UKM Company,47960.0,24,1.0,1998.0,POS,롯데쇼핑㈜롯데슈퍼사업부,47960,겨울,False,2018-01-13
2018-01-13,MP,CNX 황사마스크 KF80대형3입, UKM Company,32580.0,6,0.0,5430.0,POS,롯데쇼핑㈜롯데슈퍼사업부,32580,겨울,False,2018-01-13
2018-01-13,MP,CNX 황사마스크 소형3입, UKM Company,16200.0,3,0.0,5400.0,POS,롯데쇼핑㈜롯데슈퍼사업부,16200,겨울,False,2018-01-13
2018-01-13,MG,CNX 블랙마스크 중형3입, UKM Company,63000.0,21,11.0,3000.0,POS,롯데쇼핑㈜롯데슈퍼사업부,63000,겨울,False,2018-01-13
2018-01-14,MP,CNX 황사마스크 대형1P, UKM Company,2000.0,1,0.0,2000.0,POS,롯데쇼핑㈜롯데슈퍼사업부,2000,겨울,False,2018-01-14
2018-01-14,MP,CNX 황사마스크 뉴(KF80)대형 3P 6G x 3EA, UKM Company,10800.0,2,0.0,5400.0,POS,롯데쇼핑㈜롯데슈퍼사업부,10800,겨울,False,2018-01-14
2018-01-14,MP,CNX 황사마스크 뉴(KF80)소형 3P 6G x 3EA, UKM Company,27000.0,5,0.0,5400.0,POS,롯데쇼핑㈜롯데슈퍼사업부,27000,겨울,False,2018-01-14
2018-01-14,MG,UKM 크리넥스 입체마스크 성인용 3P 6G x 3EA, UKM Company,24000.0,8,0.0,3000.0,POS,롯데쇼핑㈜롯데슈퍼사업부,24000,겨울,False,2018-01-14
2018-01-14,MG,CNX 황사마스크 성인용3P, UKM Company,24300.0,9,0.0,2700.0,POS,롯데쇼핑㈜롯데슈퍼사업부,24300,겨울,False,2018-01-14
2018-01-14,MG,UKM 크리넥스 건강마스크 여성용3입, UKM Company,18900.0,7,0.0,2700.0,POS,롯데쇼핑㈜롯데슈퍼사업부,18900,겨울,False,2018-01-14
2018-01-14,MP,CNX KF94 방역용 마스크 1입, UKM Company,25090.0,10,0.0,2509.0,POS,롯데쇼핑㈜롯데슈퍼사업부,25090,겨울,False,2018-01-14
2018-01-14,MG,CNX 가습촉촉 마스크 2입, UKM Company,6000.0,2,0.0,3000.0,POS,롯데쇼핑㈜롯데슈퍼사업부,6000,겨울,False,2018-01-14
2018-01-14,MG,CNX 베이비 마스크 3입, UKM Company,3000.0,1,0.0,3000.0,POS,롯데쇼핑㈜롯데슈퍼사업부,3000,겨울,False,2018-01-14
2018-01-14,MP,UK_CNX_황사마스크대형_1P, UKM Company,37980.0,19,1.0,1999.0,POS,롯데쇼핑㈜롯데슈퍼사업부,37980,겨울,True,2018-01-14
2018-01-14,MP,CNX 황사마스크 KF80대형3입, UKM Company,10800.0,2,0.0,5400.0,POS,롯데쇼핑㈜롯데슈퍼사업부,10800,겨울,False,2018-01-14
2018-01-14,MG,CNX 블랙마스크 중형3입, UKM Company,24000.0,8,4.0,3000.0,POS,롯데쇼핑㈜롯데슈퍼사업부,24000,겨울,False,2018-01-14
2018-01-15,MP,CNX 황사마스크 대형1P, UKM Company,5980.0,3,0.0,1993.0,POS,롯데쇼핑㈜롯데슈퍼사업부,5980,겨울,False,2018-01-15
2018-01-15,MP,CNX 황사마스크 뉴(KF80)대형 3P 6G x 3EA, UKM Company,16200.0,3,0.0,5400.0,POS,롯데쇼핑㈜롯데슈퍼사업부,16200,겨울,False,2018-01-15
2018-01-15,MP,CNX 황사마스크 뉴(KF80)소형 3P 6G x 3EA, UKM Company,51770.0,10,0.0,5177.0,POS,롯데쇼핑㈜롯데슈퍼사업부,51770,겨울,False,2018-01-15
2018-01-15,MG,UKM 크리넥스 입체마스크 성인용 3P 6G x 3EA, UKM Company,83960.0,28,0.0,2999.0,POS,롯데쇼핑㈜롯데슈퍼사업부,83960,겨울,True,2018-01-15
2018-01-15,MG,UKM 크리넥스 입체마스크 어린이용 3P 6Gx3EA, UKM Company,60000.0,20,0.0,3000.0,POS,롯데쇼핑㈜롯데슈퍼사업부,60000,겨울,False,2018-01-15
2018-01-15,MG,CNX 황사마스크 성인용3P, UKM Company,98650.0,36,0.0,2740.0,POS,롯데쇼핑㈜롯데슈퍼사업부,98650,겨울,False,2018-01-15
